Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"Dec. 31, 2015","Dec. 31, 2015",Run,797,6.00672,3836,10.6456,7.31403,5.63613,8.20342,0,13688,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1292925359
"Dec. 29, 2015","Dec. 29, 2015",Run,660,5.11067,2823,9.20682,5.34029,6.51691,11.2353,0,11646,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1291340645
"Dec. 26, 2015","Dec. 26, 2015",Run,650,5.004,2884,9.60712,5.97834,6.24537,10.0362,0,11403,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1288374217
"Dec. 24, 2015","Dec. 24, 2015",Run,920,7.0152,4279,10.1672,5.77477,5.90133,10.39,0,15986,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1287085013
"Dec. 20, 2015","Dec. 20, 2015",Run,1309,10.0146,6019,10.0175,6.12367,5.9895,9.79805,0,22820,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1283701343
"Dec. 20, 2015","Dec. 17, 2015",Run,601,4.6,2760,10.0,0,6.0,0,,10482,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1284023589
"Dec. 15, 2015","Dec. 15, 2015",Run,387,3.00706,1622,8.99219,6.07626,6.67245,9.87449,0,6852,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1279943645
"Dec. 5, 2015","Dec. 5, 2015",Run,774,8.01373,7319,15.2233,6.10071,3.94133,9.83492,0,18261,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1270104551
"Dec. 3, 2015","Dec. 3, 2015",Run,526,4.00926,2454,10.2028,5.47404,5.88076,10.9608,0,9136,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1268574281
"Nov. 29, 2015","Nov. 29, 2015",Run,1438,11.0207,6558,9.91879,4.639,6.04912,12.9338,0,25113,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1264545517
"Nov. 26, 2015","Nov. 26, 2015",Run,518,4.01627,2199,9.12853,5.24386,6.5728,11.442,0,9152,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1261667621
"Nov. 24, 2015","Nov. 24, 2015",Run,671,5.20023,2849,9.1317,5.23495,6.57052,11.4614,0,11850,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1259408371
"Nov. 22, 2015","Nov. 22, 2015",Run,1361,10.0185,5839,9.71425,5.2971,6.17649,11.327,0,22829,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1257709669
"Nov. 15, 2015","Nov. 15, 2015",Run,1397,10.0167,6990,11.6307,6.13708,5.15876,9.77664,0,22825,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1250430039
"Nov. 14, 2015","Nov. 14, 2015",Run,538,4.00905,2137,8.88757,5.67955,6.751,10.5642,0,9136,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1248977545
"Nov. 11, 2015","Nov. 11, 2015",Run,477,3.52741,1993,9.41693,6.0495,6.3715,9.91817,0,8038,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1246425203
"Nov. 8, 2015","Nov. 8, 2015",Run,1384,10.0984,6171,10.1854,6.28954,5.89079,9.53965,0,23012,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1242616869
"Nov. 6, 2015","Nov. 6, 2015",Run,673,5.01215,2679,8.91133,5.14933,6.733,11.652,0,11421,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1239849285
"Nov. 5, 2015","Nov. 4, 2015",Run,614,4.49999,2565,9.5,0,6.31579,0,0,10254,b'',,http://www.mapmyfitness.com/workout/1239465195
"Nov. 3, 2015","Nov. 3, 2015",Run,405,3.00909,1646,9.11737,5.93553,6.58085,10.1086,0,6857,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1235885947
"Oct. 29, 2015","Oct. 29, 2015",Run,406,3.01549,1661,9.1846,4.68534,6.53267,12.8059,0,6871,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1230016367
"Oct. 25, 2015","Oct. 25, 2015",Run,1230,9.0859,5182,9.50604,5.60497,6.31178,10.7048,0,20704,b'Rain or shine',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1225277227
"Oct. 21, 2015","Oct. 21, 2015",Run,815,6.00932,3485,9.66599,5.72455,6.20733,10.4812,0,13694,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1221033671
"Oct. 19, 2015","Oct. 19, 2015",Run,405,3.0,1680,9.33333,0,6.42857,0,,6836,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1218295981
"Oct. 18, 2015","Oct. 18, 2015",Run,1135,8.25906,5100,10.293,5.3911,5.8292,11.1295,0,18820,b'Longest run ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1216237385
"Oct. 16, 2015","Oct. 16, 2015",Run,686,5.05198,2961,9.76932,5.52691,6.14168,10.856,0,11512,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1213682333
"Oct. 14, 2015","Oct. 14, 2015",Run,640,5.05367,3740,12.3375,6.71581,4.86321,8.93414,0,11516,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1211836279
"Oct. 13, 2015","Oct. 13, 2015",Run,404,3.00819,1582,8.7682,5.47967,6.84291,10.9496,0,6855,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1210339335
"Oct. 7, 2015","Oct. 7, 2015",Run,831,6.02407,3785,10.473,6.63476,5.72901,9.04328,0,13727,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1202056519
"Oct. 3, 2015","Oct. 3, 2015",Run,423,3.13479,1745,9.2805,4.04134,6.46517,14.8466,0,7143,b'Second run with Jpeg after his injury. He did well ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1195541311
"Sept. 29, 2015","Sept. 29, 2015",Run,668,6.23356,5364,14.3423,6.28303,4.18342,9.54953,0,14205,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1191174719
"Sept. 27, 2015","Sept. 27, 2015",Run,983,7.04513,4628,10.9499,6.23066,5.47951,9.6298,0,16054,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1187762575
"Sept. 23, 2015","Sept. 23, 2015",Run,542,4.02154,2239,9.28145,6.20898,6.46451,9.66343,0,9164,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1181540251
"Sept. 21, 2015","Sept. 21, 2015",Run,551,4.07028,2339,9.58047,5.43322,6.26274,11.0432,0,9275,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1178242259
"Sept. 18, 2015","Sept. 18, 2015",Hike,609,4.66049,4467,15.9759,7.75021,3.75566,7.74172,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1174759329
"Sept. 17, 2015","Sept. 17, 2015",Run,548,4.02703,2389,9.89065,5.1952,6.06633,11.5491,0,9176,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1172562047
"Sept. 15, 2015","Sept. 15, 2015",Run,419,3.09917,1770,9.52,6.23447,6.30252,9.62391,0,7062,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1169271653
"Sept. 13, 2015","Sept. 13, 2015",Run,446,3.29101,1912,9.68625,5.56974,6.19435,10.7725,,7499,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1166068317
"Sept. 9, 2015","Sept. 9, 2015",Run,861,6.20316,3994,10.7335,6.43684,5.58997,9.32134,0,14135,b'Slow run but damn I needed that!',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1161158679
"Sept. 5, 2015","Sept. 5, 2015",Run,537,5.04104,4358,14.4114,6.83989,4.16338,8.77207,0,11487,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1154511215
"Nov. 5, 2015","Aug. 23, 2015",Run,614,4.49999,2700,10.0,0,6.0,0,0,10254,b'',,http://www.mapmyfitness.com/workout/1239469267
"Nov. 5, 2015","Aug. 2, 2015",Run,614,4.49999,2700,10.0,0,6.0,0,0,10254,b'',,http://www.mapmyfitness.com/workout/1239469019
"July 29, 2015","July 29, 2015",Run,275,2.00598,1234,10.2539,6.57127,5.85146,9.13065,0,4571,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1095689585
"July 28, 2015","July 28, 2015",Run,279,2.02239,1285,10.5935,6.10662,5.66386,9.82541,0,4608,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1094101851
"July 26, 2015","July 26, 2015",Run,574,4.1058,2718,11.0332,6.05265,5.43814,9.91302,0,9356,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1090354705
"Nov. 5, 2015","July 19, 2015",Run,817,5.99999,3540,9.833349722249535,0,6.101684745762713,0,0,13672,b'',,http://www.mapmyfitness.com/workout/1239500031
"July 17, 2015","July 17, 2015",Run,273,2.02041,1153,9.51949,5.34934,6.30286,11.2163,0,4604,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1077442209
"July 15, 2015","July 15, 2015",Run,271,2.00993,1134,9.40726,4.54672,6.37805,13.1963,0,4580,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1073733431
"Nov. 5, 2015","July 12, 2015",Run,614,4.49999,2700,10.000022222271605,0,5.999986666666667,0,0,10254,b'',,http://www.mapmyfitness.com/workout/1239468665
"July 5, 2015","July 5, 2015",Run,274,2.01459,1208,9.99718,7.08283,6.00169,8.47119,0,4591,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1059018067
"June 30, 2015","June 30, 2015",Run,416,3.01585,1898,10.4897,5.04797,5.71992,11.886,0,6872,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1051696041
"May 29, 2015","May 29, 2015",Run,342,2.52239,1463,9.6719,6.4448,6.20354,9.30983,0,5748,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/1006138791
"May 22, 2015","May 22, 2015",Run,411,3.00277,1841,10.22,6.07076,5.87084,9.88344,0,6842,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/996344987
"May 17, 2015","May 17, 2015",Run,271,2.00162,1153,9.60255,6.90102,6.24834,8.69437,0,4561,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/989136225
"April 25, 2015","April 25, 2015",Run,415,3.01049,1885,10.4379,7.45541,5.74829,8.04784,0,6860,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/957902691
"April 24, 2015","April 24, 2015",Indoor Sport / Other Activity,764,0,4800,0,0,0,0,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/957217385
"April 21, 2015","April 21, 2015",Run,271,2.0019,1161,9.66756,7.28942,6.20632,8.23111,0,4562,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/953264647
"April 20, 2015","April 20, 2015",Run,270,2.01414,1142,9.45124,6.53863,6.34837,9.17624,0,4590,b'Back at it after too long of a break',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/950889979
"March 30, 2015","March 30, 2015",Run,338,2.5122,1466,9.72934,5.65403,6.16691,10.6119,0,5725,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/923116281
"March 25, 2015","March 25, 2015",Run,399,3.00061,1579,8.77392,3.97038,6.83845,15.1119,0,6838,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/917417483
"March 23, 2015","March 23, 2015",Run,436,3.25942,1830,9.36256,6.67341,6.4085,8.9909,0,7427,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/914898845
"March 22, 2015","March 22, 2015",Walk,434,3.25514,1789,9.16348,5.07726,6.54773,11.8174,0,7418,b'',,http://www.mapmyfitness.com/workout/914481415
"March 22, 2015","March 18, 2015",Run,474,3.51,1964,9.33,6.58014,6.43,9.11834,0,0,b'',,http://www.mapmyfitness.com/workout/914482467
"March 14, 2015","March 14, 2015",Run,535,4.00651,2204,9.17066,6.58014,6.5426,9.11834,0,9130,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/904116095
"March 8, 2015","March 8, 2015",Walk,403,3.02827,1590,8.75473,4.62632,6.85344,12.9693,0,6901,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/897241269
"March 3, 2015","March 3, 2015",Walk,436,3.25213,1844,9.45081,7.12371,6.34866,8.42258,0,7411,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/892139257
"March 2, 2015","March 2, 2015",Walk,402,3.0021,1679,9.32315,6.66832,6.43559,8.99777,0,6841,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/891060607
"Feb. 21, 2015","Feb. 21, 2015",Walk,13,0.156772,173,18.469,14.493,3.24869,4.13992,0,357,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/882589589
"Feb. 21, 2015","Feb. 21, 2015",Run,268,2.00869,1104,9.1626,6.42393,6.54836,9.34007,0,4577,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/882368561
"Feb. 19, 2015","Feb. 19, 2015",Run,401,3.00655,1537,8.52409,5.93629,7.03888,10.1073,0,6851,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/880661347
"Feb. 18, 2015","Feb. 17, 2015",Run,412,3.05638,1810,9.87006,3.07359,6.07899,19.5212,0,6965,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/879419341
"Feb. 15, 2015","Feb. 15, 2015",Run,403,3.01173,1683,9.31503,5.99307,6.4412,10.0116,0,6863,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/876579119
"Feb. 14, 2015","Feb. 14, 2015",Run,406,3.0076,1803,9.99378,5.47387,6.00373,10.9612,0,6853,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/875979093
"Feb. 12, 2015","Feb. 12, 2015",Run,403,3.00808,1702,9.43069,6.38257,6.36221,9.40061,0,6855,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/873641351
"Feb. 7, 2015","Feb. 7, 2015",Run,350,2.58644,1565,10.088,7.21031,5.94766,8.32142,0,5894,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/868398841
"Jan. 31, 2015","Jan. 31, 2015",Run,546,4.03572,2434,10.0537,5.25132,5.96793,11.4257,0,9196,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/861230025
"Jan. 27, 2015","Jan. 27, 2015",Run,404,3.02315,1732,9.55296,6.50514,6.28077,9.22348,0,6889,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/856827625
"Jan. 20, 2015","Jan. 20, 2015",Run,406,3.0094,1821,10.0901,7.20489,5.94645,8.32768,0,6858,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/849215177
"Jan. 4, 2015","Jan. 4, 2015",Run,404,3.01706,1753,9.68914,6.73064,6.1925,8.91446,0,6875,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/832934127
"Jan. 3, 2015","Jan. 3, 2015",Run,423,3.15791,1838,9.70275,7.19034,6.18382,8.34452,0,7196,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/832001415
"Jan. 4, 2015","Dec. 31, 2014",Run,408,3.0,1800,10.0,0,6.0,0,,0,b'',,http://www.mapmyfitness.com/workout/833072571
"Dec. 28, 2014","Dec. 28, 2014",Run,407,3.00951,1849,10.2402,5.85346,5.85929,10.2504,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/827238277
"Dec. 27, 2014","Dec. 27, 2014",Run,411,3.00476,1922,10.6637,7.04125,5.62659,8.52122,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/826556243
"Dec. 22, 2014","Dec. 22, 2014",Run,176,1.32979,679,8.51963,5.32273,7.04256,11.2724,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/823088881
"Dec. 20, 2014","Dec. 20, 2014",Run,404,3.00553,1792,9.9387,6.6422,6.03701,9.03316,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/821906971
"Dec. 17, 2014","Dec. 17, 2014",Run,415,3.08485,1834,9.91052,5.29772,6.05417,11.3256,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/819952925
"Dec. 16, 2014","Dec. 16, 2014",Run,370,2.75374,1620,9.80564,7.1795,6.11893,8.35712,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/819285219
"Dec. 15, 2014","Dec. 15, 2014",Run,183,1.36035,828,10.1565,7.56806,5.90757,7.92806,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/818531283
"Dec. 1, 2014","Dec. 1, 2014",Run,355,3.00924,1650,9.14053,4.84633,6.56417,12.3805,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/808237087
"Nov. 29, 2014","Nov. 29, 2014",Run,483,4.0448,2418,9.96743,6.68221,6.01961,8.97907,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/806656317
"Nov. 24, 2014","Nov. 24, 2014",Run,390,3.31,1790,9.01309,3.7234,6.65698,16.1143,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/802853433
"Nov. 21, 2014","Nov. 21, 2014",Run,360,3.03315,1737,9.54593,5.7182,6.2854,10.4928,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/800648021
"Nov. 18, 2014","Nov. 18, 2014",Run,335,2.83423,1558,9.16681,7.18401,6.54535,8.35188,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/798874319
"Nov. 18, 2014","Nov. 18, 2014",Run,119,1.01079,528,8.71561,6.46234,6.8842,9.28456,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/798400173
"Nov. 10, 2014","Nov. 10, 2014",Run,143,1.21359,658,9.0501,7.12293,6.62976,8.4235,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/791617361
"Nov. 9, 2014","Nov. 9, 2014",Run,503,4.2,2530,10.0397,6.88047,5.97628,8.72034,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/790226511
"Nov. 4, 2014","Nov. 4, 2014",Run,388,3.26258,1888,9.64617,6.40531,6.22009,9.36723,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/785572865
"Nov. 2, 2014","Nov. 2, 2014",Run,670,5.50805,3527,10.6733,6.91648,5.62149,8.67493,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/783944513
"Oct. 27, 2014","Oct. 27, 2014",Run,360,3.0249,1763,9.7149,5.88216,6.17608,10.2003,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/777835147
"Oct. 24, 2014","Oct. 24, 2014",Run,359,3.01168,1766,9.77795,5.93621,6.13626,10.1075,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/774964441
"Oct. 21, 2014","Oct. 21, 2014",Run,508,4.25764,2494,9.76446,5.07062,6.14473,11.8329,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/772061515
"Oct. 18, 2014","Oct. 18, 2014",Run,482,4.01013,2456,10.2112,5.45477,5.8759,10.9995,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/769314127
"Oct. 16, 2014","Oct. 16, 2014",Run,389,3.26946,1900,9.68856,5.70909,6.19287,10.5096,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/767194011
"Oct. 14, 2014","Oct. 14, 2014",Run,248,2.07962,1225,9.82394,6.92396,6.10753,8.66556,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/765106165
"Oct. 13, 2014","Oct. 13, 2014",Run,129,1.08711,615,9.43472,7.06777,6.35949,8.48924,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/764058345
"Oct. 10, 2014","Oct. 10, 2014",Run,239,2.01172,1167,9.67605,4.88361,6.20087,12.286,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/761264997
"Sept. 29, 2014","Sept. 29, 2014",Run,362,3.01309,1845,10.2091,7.39646,5.87712,8.11199,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/749223263
"Sept. 23, 2014","Sept. 23, 2014",Run,498,4.16619,2504,10.021,6.05543,5.98746,9.90846,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/742420317
"Sept. 20, 2014","Sept. 20, 2014",Run,304,2.54784,1500,9.81338,6.42676,6.1141,9.33596,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/739065713
"Sept. 17, 2014","Sept. 17, 2014",Run,363,3.03419,1832,10.0663,6.84649,5.96049,8.76362,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/735319963
"Sept. 15, 2014","Sept. 15, 2014",Run,551,4.51479,2934,10.834,5.34107,5.53812,11.2337,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/732536903
"Sept. 11, 2014","Sept. 11, 2014",Run,243,2.01553,1249,10.33,6.3602,5.80832,9.43367,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/727723667
"Sept. 9, 2014","Sept. 9, 2014",Run,365,3.01557,1904,10.5274,6.37566,5.69941,9.41079,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/724986581
"Sept. 7, 2014","Sept. 7, 2014",Run,435,3.58259,2279,10.6037,7.31425,5.65838,8.20317,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/722406553
"Sept. 2, 2014","Sept. 2, 2014",Run,437,3.56855,2340,10.9292,6.64295,5.4899,9.03214,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/715672357
"Aug. 30, 2014","Aug. 30, 2014",Run,240,2.00201,1215,10.123,7.29917,5.92707,8.22011,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/711845193
"Aug. 26, 2014","Aug. 26, 2014",Run,253,2.12854,1239,9.70551,5.53384,6.18205,10.8424,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/705969927
"Aug. 25, 2014","Aug. 25, 2014",Gym Workout,240,0,960,0,0,0,0,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/705134741
"Aug. 24, 2014","Aug. 24, 2014",Run,621,5.00256,3463,11.5401,6.12375,5.19927,9.79792,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/703504377
"Aug. 20, 2014","Aug. 20, 2014",Run,491,4.00621,2632,10.9512,5.45397,5.47887,11.0012,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/698003423
"Aug. 18, 2014","Aug. 18, 2014",Run,370,3.00834,2017,11.1758,6.3042,5.36875,9.51747,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/694893839
"Aug. 15, 2014","Aug. 15, 2014",Run,366,3.00916,1926,10.6715,6.27698,5.62248,9.55874,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/691108201
"Aug. 13, 2014","Aug. 13, 2014",Run,369,3.01203,1994,11.0363,6.4518,5.43658,9.29973,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/688245965
"Aug. 11, 2014","Aug. 11, 2014",Run,373,3.04064,2015,11.0477,6.43459,5.43102,9.32461,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/685335303
"Aug. 9, 2014","Aug. 9, 2014",Run,29,0.247905,174,11.7421,8.75592,5.10982,6.8525,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/683040503
"Aug. 9, 2014","Aug. 9, 2014",Run,328,2.6502,1815,11.4163,8.02244,5.25566,7.47902,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/683030019
"Aug. 4, 2014","Aug. 4, 2014",Run,367,3.01481,1933,10.6898,7.45736,5.61285,8.04575,,,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/675323345
"Aug. 1, 2014","Aug. 1, 2014",Run,573,4.02565,2706,11.2039,5.96594,5.35528,10.0571,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/671545259
"July 30, 2014","July 30, 2014",Run,223,1.58206,1027,10.8219,6.30652,5.54433,9.51396,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/668623775
"July 28, 2014","July 28, 2014",Run,429,3.01255,2026,11.2093,6.83549,5.35269,8.77772,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/665407753
"July 25, 2014","July 25, 2014",Run,446,3.11925,2133,11.3986,8.00401,5.26379,7.49624,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/661629691
"July 23, 2014","July 23, 2014",Run,293,2.15873,1536,11.8593,8.51585,5.05931,7.04569,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/658789105
"July 22, 2014","July 22, 2014",Run,141,1.01688,635,10.4084,5.02088,5.76455,11.9501,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/657301049
"July 21, 2014","July 21, 2014",Run,402,3.03426,2187,12.0144,5.90498,4.99399,10.1609,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/655656901
"July 18, 2014","July 18, 2014",Run,432,3.03493,2044,11.2264,5.88993,5.34456,10.1869,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/651913005
"July 16, 2014","July 16, 2014",Run,251,1.80493,1128,10.4233,6.00794,5.75633,9.98678,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/650001133
"July 15, 2014","July 15, 2014",Run,323,2.26005,1546,11.4048,8.10086,5.26094,7.40662,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/647519273
"July 14, 2014","July 14, 2014",Run,302,2.51971,1966,13.0056,4.51278,4.61341,13.2956,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/646020495
"July 13, 2014","July 13, 2014",Run,173,1.21858,848,11.6009,7.81707,5.17202,7.67551,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/645006419
